/Graph
Time (s),Data (Meters),Data0 (Meters),Data1 (Meters)
0.600,+2.727e-01,+1.000e+00,-1.590e+00
0.610,+2.854e-01,+1.000e+00,-1.598e+00
0.620,+2.979e-01,+1.000e+00,-1.607e+00
0.630,+2.979e-01,+1.000e+00,-1.607e+00
0.640,+3.101e-01,+1.000e+00,-1.616e+00
0.650,+3.101e-01,+1.000e+00,-1.616e+00
0.660,+3.101e-01,+1.000e+00,-1.616e+00
0.670,+3.220e-01,+1.000e+00,-1.625e+00
0.680,+3.222e-01,+1.000e+00,-1.625e+00
0.690,+3.279e-01,+1.000e+00,-1.630e+00
0.700,+3.277e-01,+1.000e+00,-1.630e+00
0.710,+3.393e-01,+1.000e+00,-1.641e+00
0.720,+3.504e-01,+1.000e+00,-1.651e+00
0.730,+3.612e-01,+1.000e+00,-1.662e+00
0.740,+3.664e-01,+1.000e+00,-1.668e+00
0.750,+3.664e-01,+1.000e+00,-1.668e+00
0.760,+3.767e-01,+1.000e+00,-1.680e+00
0.770,+3.767e-01,+1.000e+00,-1.680e+00
0.780,+3.865e-01,+1.000e+00,-1.691e+00
0.790,+3.865e-01,+1.000e+00,-1.691e+00
0.800,+3.960e-01,+1.000e+00,-1.704e+00
0.810,+3.960e-01,+1.000e+00,-1.704e+00
0.820,+4.051e-01,+1.000e+00,-1.716e+00
0.830,+4.095e-01,+1.000e+00,-1.723e+00
0.840,+4.138e-01,+1.000e+00,-1.729e+00
0.850,+4.180e-01,+1.000e+00,-1.736e+00
0.860,+4.180e-01,+1.000e+00,-1.736e+00
0.870,+4.260e-01,+1.000e+00,-1.749e+00
0.880,+4.260e-01,+1.000e+00,-1.749e+00
0.890,+4.260e-01,+1.000e+00,-1.749e+00
0.900,+4.337e-01,+1.000e+00,-1.762e+00
0.910,+4.374e-01,+1.000e+00,-1.769e+00
0.920,+4.409e-01,+1.000e+00,-1.776e+00
0.930,+4.477e-01,+1.000e+00,-1.790e+00
0.940,+4.510e-01,+1.000e+00,-1.797e+00
0.950,+4.510e-01,+1.000e+00,-1.797e+00
0.960,+4.571e-01,+1.000e+00,-1.811e+00
0.970,+4.571e-01,+1.000e+00,-1.811e+00
0.980,+4.628e-01,+1.000e+00,-1.826e+00
0.990,+4.654e-01,+1.000e+00,-1.833e+00
1.000,+4.654e-01,+1.000e+00,-1.833e+00
1.010,+4.704e-01,+1.000e+00,-1.848e+00
1.020,+4.704e-01,+1.000e+00,-1.848e+00
1.030,+4.750e-01,+1.000e+00,-1.863e+00
1.040,+4.750e-01,+1.000e+00,-1.863e+00
1.050,+4.790e-01,+1.000e+00,-1.878e+00
1.060,+4.735e-01,+1.000e+00,-1.881e+00
1.070,+4.809e-01,+1.000e+00,-1.885e+00
1.080,+4.752e-01,+1.000e+00,-1.888e+00
1.090,+4.857e-01,+1.000e+00,-1.908e+00
1.100,+4.797e-01,+1.000e+00,-1.911e+00
1.110,+4.871e-01,+1.000e+00,-1.915e+00
1.120,+4.810e-01,+1.000e+00,-1.919e+00
1.130,+4.905e-01,+1.000e+00,-1.939e+00
1.140,+4.905e-01,+1.000e+00,-1.939e+00
1.150,+4.914e-01,+1.000e+00,-1.946e+00
1.160,+4.849e-01,+1.000e+00,-1.950e+00
1.170,+4.934e-01,+1.000e+00,-1.969e+00
1.180,+4.934e-01,+1.000e+00,-1.969e+00
1.190,+4.938e-01,+1.000e+00,-1.977e+00
1.200,+4.941e-01,+1.000e+00,-1.985e+00
1.210,+4.870e-01,+1.000e+00,-1.989e+00
1.220,+4.943e-01,+1.000e+00,-2.008e+00
1.230,+4.868e-01,+1.000e+00,-2.012e+00
1.240,+4.941e-01,+1.000e+00,-2.016e+00
1.250,+4.865e-01,+1.000e+00,-2.020e+00
1.260,+4.927e-01,+1.000e+00,-2.039e+00
1.270,+4.927e-01,+1.000e+00,-2.039e+00
1.280,+4.921e-01,+1.000e+00,-2.047e+00
1.290,+4.842e-01,+1.000e+00,-2.051e+00
1.300,+4.893e-01,+1.000e+00,-2.070e+00
1.310,+4.893e-01,+1.000e+00,-2.070e+00
1.320,+4.881e-01,+1.000e+00,-2.078e+00
1.330,+4.799e-01,+1.000e+00,-2.082e+00
1.340,+4.868e-01,+1.000e+00,-2.086e+00
1.350,+4.839e-01,+1.000e+00,-2.101e+00
1.360,+4.839e-01,+1.000e+00,-2.101e+00
1.370,+4.805e-01,+1.000e+00,-2.116e+00
1.380,+4.718e-01,+1.000e+00,-2.120e+00
1.390,+4.745e-01,+1.000e+00,-2.138e+00
1.400,+4.745e-01,+1.000e+00,-2.138e+00
1.410,+4.722e-01,+1.000e+00,-2.146e+00
1.420,+4.674e-01,+1.000e+00,-2.161e+00
1.430,+4.674e-01,+1.000e+00,-2.161e+00
1.440,+4.621e-01,+1.000e+00,-2.175e+00
1.450,+4.621e-01,+1.000e+00,-2.175e+00
1.460,+4.621e-01,+1.000e+00,-2.175e+00
1.470,+4.564e-01,+1.000e+00,-2.190e+00
1.480,+4.534e-01,+1.000e+00,-2.197e+00
1.490,+4.502e-01,+1.000e+00,-2.204e+00
1.500,+4.502e-01,+1.000e+00,-2.204e+00
1.510,+4.436e-01,+1.000e+00,-2.218e+00
1.520,+4.340e-01,+1.000e+00,-2.221e+00
1.530,+4.401e-01,+1.000e+00,-2.225e+00
1.540,+4.208e-01,+1.000e+00,-2.232e+00
1.550,+4.251e-01,+1.000e+00,-2.252e+00
1.560,+4.211e-01,+1.000e+00,-2.259e+00
1.570,+4.211e-01,+1.000e+00,-2.259e+00
1.580,+4.211e-01,+1.000e+00,-2.259e+00
1.590,+4.128e-01,+1.000e+00,-2.272e+00
1.600,+4.084e-01,+1.000e+00,-2.278e+00
1.610,+4.040e-01,+1.000e+00,-2.285e+00
1.620,+4.040e-01,+1.000e+00,-2.285e+00
1.630,+3.949e-01,+1.000e+00,-2.297e+00
1.640,+3.902e-01,+1.000e+00,-2.303e+00
1.650,+3.804e-01,+1.000e+00,-2.316e+00
1.660,+3.804e-01,+1.000e+00,-2.316e+00
1.670,+3.602e-01,+1.000e+00,-2.321e+00
1.680,+3.703e-01,+1.000e+00,-2.327e+00
1.690,+3.602e-01,+1.000e+00,-2.330e+00
1.700,+3.545e-01,+1.000e+00,-2.344e+00
1.710,+3.545e-01,+1.000e+00,-2.344e+00
1.720,+3.491e-01,+1.000e+00,-2.350e+00
1.730,+3.435e-01,+1.000e+00,-2.355e+00
1.740,+3.379e-01,+1.000e+00,-2.361e+00
1.750,+3.264e-01,+1.000e+00,-2.371e+00
1.760,+3.205e-01,+1.000e+00,-2.376e+00
1.770,+3.205e-01,+1.000e+00,-2.376e+00
1.780,+3.002e-01,+1.000e+00,-2.381e+00
1.790,+3.085e-01,+1.000e+00,-2.386e+00
1.800,+2.984e-01,+1.000e+00,-2.388e+00
1.810,+2.900e-01,+1.000e+00,-2.400e+00
1.820,+2.900e-01,+1.000e+00,-2.400e+00
1.830,+2.837e-01,+1.000e+00,-2.405e+00
1.840,+2.773e-01,+1.000e+00,-2.409e+00
1.850,+2.708e-01,+1.000e+00,-2.413e+00
1.860,+2.708e-01,+1.000e+00,-2.413e+00
1.870,+2.577e-01,+1.000e+00,-2.422e+00
1.880,+2.511e-01,+1.000e+00,-2.426e+00
1.890,+2.376e-01,+1.000e+00,-2.433e+00
1.900,+2.376e-01,+1.000e+00,-2.433e+00
1.910,+2.179e-01,+1.000e+00,-2.437e+00
1.920,+2.238e-01,+1.000e+00,-2.441e+00
1.930,+2.140e-01,+1.000e+00,-2.442e+00
1.940,+2.028e-01,+1.000e+00,-2.451e+00
1.950,+1.957e-01,+1.000e+00,-2.454e+00
1.960,+1.957e-01,+1.000e+00,-2.454e+00
1.970,+1.814e-01,+1.000e+00,-2.460e+00
1.980,+1.814e-01,+1.000e+00,-2.460e+00
1.990,+1.669e-01,+1.000e+00,-2.465e+00
2.000,+1.669e-01,+1.000e+00,-2.465e+00
2.010,+1.522e-01,+1.000e+00,-2.470e+00
2.020,+1.522e-01,+1.000e+00,-2.470e+00
2.030,+1.522e-01,+1.000e+00,-2.470e+00
2.040,+1.373e-01,+1.000e+00,-2.475e+00
2.050,+1.282e-01,+1.000e+00,-2.476e+00
2.060,+1.148e-01,+1.000e+00,-2.481e+00
2.070,+1.148e-01,+1.000e+00,-2.481e+00
2.080,+1.072e-01,+1.000e+00,-2.483e+00
2.090,+9.964e-02,+1.000e+00,-2.484e+00
2.100,+9.203e-02,+1.000e+00,-2.486e+00
2.110,+9.203e-02,+1.000e+00,-2.486e+00
2.120,+7.673e-02,+1.000e+00,-2.488e+00
2.130,+6.905e-02,+1.000e+00,-2.489e+00
2.140,+6.905e-02,+1.000e+00,-2.489e+00
2.150,+4.592e-02,+1.000e+00,-2.492e+00
2.160,+4.592e-02,+1.000e+00,-2.492e+00
2.170,+3.045e-02,+1.000e+00,-2.493e+00
2.180,+3.045e-02,+1.000e+00,-2.493e+00
2.190,+3.045e-02,+1.000e+00,-2.493e+00
2.200,+1.494e-02,+1.000e+00,-2.494e+00
2.210,+7.043e-03,+1.000e+00,-2.494e+00
2.220,+7.175e-03,+1.000e+00,-2.494e+00
2.230,-8.350e-03,+1.000e+00,-2.494e+00
2.240,-2.387e-02,+1.000e+00,-2.494e+00
2.250,-3.130e-02,+1.000e+00,-2.494e+00
2.260,-3.162e-02,+1.000e+00,-2.493e+00
2.270,-3.895e-02,+1.000e+00,-2.493e+00
2.280,-5.482e-02,+1.000e+00,-2.491e+00
2.290,-6.186e-02,+1.000e+00,-2.491e+00
2.300,-6.252e-02,+1.000e+00,-2.490e+00
2.310,-7.022e-02,+1.000e+00,-2.489e+00
2.320,-7.789e-02,+1.000e+00,-2.488e+00
2.330,-7.789e-02,+1.000e+00,-2.488e+00
2.340,-9.318e-02,+1.000e+00,-2.485e+00
2.350,-1.008e-01,+1.000e+00,-2.484e+00
2.360,-1.159e-01,+1.000e+00,-2.481e+00
2.370,-1.235e-01,+1.000e+00,-2.479e+00
2.380,-1.235e-01,+1.000e+00,-2.479e+00
2.390,-1.384e-01,+1.000e+00,-2.475e+00
2.400,-1.384e-01,+1.000e+00,-2.475e+00
2.410,-1.533e-01,+1.000e+00,-2.470e+00
2.420,-1.533e-01,+1.000e+00,-2.470e+00
2.430,-1.680e-01,+1.000e+00,-2.465e+00
2.440,-1.680e-01,+1.000e+00,-2.465e+00
2.450,-1.825e-01,+1.000e+00,-2.459e+00
2.460,-1.897e-01,+1.000e+00,-2.456e+00
2.470,-1.897e-01,+1.000e+00,-2.456e+00
2.480,-2.039e-01,+1.000e+00,-2.450e+00
2.490,-2.039e-01,+1.000e+00,-2.450e+00
2.500,-2.179e-01,+1.000e+00,-2.444e+00
2.510,-2.179e-01,+1.000e+00,-2.444e+00
2.520,-2.274e-01,+1.000e+00,-2.442e+00
2.530,-2.318e-01,+1.000e+00,-2.437e+00
2.540,-2.364e-01,+1.000e+00,-2.436e+00
2.550,-2.386e-01,+1.000e+00,-2.433e+00
2.560,-2.521e-01,+1.000e+00,-2.425e+00
2.570,-2.521e-01,+1.000e+00,-2.425e+00
2.580,-2.653e-01,+1.000e+00,-2.417e+00
2.590,-2.694e-01,+1.000e+00,-2.416e+00
2.600,-2.718e-01,+1.000e+00,-2.413e+00
2.610,-2.797e-01,+1.000e+00,-2.411e+00
2.620,-2.847e-01,+1.000e+00,-2.404e+00
2.630,-2.972e-01,+1.000e+00,-2.395e+00
2.640,-2.972e-01,+1.000e+00,-2.395e+00
2.650,-3.095e-01,+1.000e+00,-2.385e+00
2.660,-3.128e-01,+1.000e+00,-2.385e+00
2.670,-3.155e-01,+1.000e+00,-2.381e+00
2.680,-3.273e-01,+1.000e+00,-2.370e+00
2.690,-3.387e-01,+1.000e+00,-2.360e+00
2.700,-3.443e-01,+1.000e+00,-2.355e+00
2.710,-3.499e-01,+1.000e+00,-2.349e+00
2.720,-3.553e-01,+1.000e+00,-2.344e+00
2.730,-3.553e-01,+1.000e+00,-2.344e+00
2.740,-3.659e-01,+1.000e+00,-2.332e+00
2.750,-3.684e-01,+1.000e+00,-2.332e+00
2.760,-3.711e-01,+1.000e+00,-2.326e+00
2.770,-3.735e-01,+1.000e+00,-2.326e+00
2.780,-3.762e-01,+1.000e+00,-2.321e+00
2.790,-3.861e-01,+1.000e+00,-2.309e+00
2.800,-3.861e-01,+1.000e+00,-2.309e+00
2.810,-3.956e-01,+1.000e+00,-2.296e+00
2.820,-3.975e-01,+1.000e+00,-2.296e+00
2.830,-4.091e-01,+1.000e+00,-2.277e+00
2.840,-4.091e-01,+1.000e+00,-2.277e+00
2.850,-4.134e-01,+1.000e+00,-2.271e+00
2.860,-4.176e-01,+1.000e+00,-2.264e+00
2.870,-4.217e-01,+1.000e+00,-2.258e+00
2.880,-4.296e-01,+1.000e+00,-2.244e+00
2.890,-4.334e-01,+1.000e+00,-2.238e+00
2.900,-4.334e-01,+1.000e+00,-2.238e+00
2.910,-4.406e-01,+1.000e+00,-2.224e+00
2.920,-4.406e-01,+1.000e+00,-2.224e+00
2.930,-4.474e-01,+1.000e+00,-2.210e+00
2.940,-4.474e-01,+1.000e+00,-2.210e+00
2.950,-4.538e-01,+1.000e+00,-2.196e+00
2.960,-4.538e-01,+1.000e+00,-2.196e+00
2.970,-4.538e-01,+1.000e+00,-2.196e+00
2.980,-4.597e-01,+1.000e+00,-2.181e+00
2.990,-4.625e-01,+1.000e+00,-2.174e+00
3.000,-4.652e-01,+1.000e+00,-2.167e+00
3.010,-4.652e-01,+1.000e+00,-2.167e+00
3.020,-4.702e-01,+1.000e+00,-2.152e+00
3.030,-4.726e-01,+1.000e+00,-2.145e+00
3.040,-4.748e-01,+1.000e+00,-2.137e+00
3.050,-4.748e-01,+1.000e+00,-2.137e+00
3.060,-4.789e-01,+1.000e+00,-2.122e+00
3.070,-4.807e-01,+1.000e+00,-2.115e+00
3.080,-4.841e-01,+1.000e+00,-2.100e+00
3.090,-4.856e-01,+1.000e+00,-2.092e+00
3.100,-4.856e-01,+1.000e+00,-2.092e+00
3.110,-4.882e-01,+1.000e+00,-2.077e+00
3.120,-4.882e-01,+1.000e+00,-2.077e+00
3.130,-4.904e-01,+1.000e+00,-2.061e+00
3.140,-4.898e-01,+1.000e+00,-2.062e+00
3.150,-4.913e-01,+1.000e+00,-2.054e+00
3.160,-4.906e-01,+1.000e+00,-2.054e+00
3.170,-4.933e-01,+1.000e+00,-2.030e+00
3.180,-4.924e-01,+1.000e+00,-2.031e+00
3.190,-4.937e-01,+1.000e+00,-2.023e+00
3.200,-4.928e-01,+1.000e+00,-2.023e+00
3.210,-4.943e-01,+1.000e+00,-1.999e+00
3.220,-4.943e-01,+1.000e+00,-1.999e+00
3.230,-4.942e-01,+1.000e+00,-1.992e+00
3.240,-4.930e-01,+1.000e+00,-1.992e+00
3.250,-4.933e-01,+1.000e+00,-1.968e+00
3.260,-4.933e-01,+1.000e+00,-1.968e+00
3.270,-4.927e-01,+1.000e+00,-1.961e+00
3.280,-4.912e-01,+1.000e+00,-1.961e+00
3.290,-4.903e-01,+1.000e+00,-1.937e+00
3.300,-4.903e-01,+1.000e+00,-1.937e+00
3.310,-4.893e-01,+1.000e+00,-1.930e+00
3.320,-4.875e-01,+1.000e+00,-1.931e+00
3.330,-4.854e-01,+1.000e+00,-1.907e+00
3.340,-4.854e-01,+1.000e+00,-1.907e+00
3.350,-4.839e-01,+1.000e+00,-1.899e+00
3.360,-4.823e-01,+1.000e+00,-1.892e+00
3.370,-4.781e-01,+1.000e+00,-1.894e+00
3.380,-4.786e-01,+1.000e+00,-1.876e+00
3.390,-4.765e-01,+1.000e+00,-1.878e+00
3.400,-4.723e-01,+1.000e+00,-1.854e+00
3.410,-4.723e-01,+1.000e+00,-1.854e+00
3.420,-4.700e-01,+1.000e+00,-1.847e+00
3.430,-4.675e-01,+1.000e+00,-1.839e+00
3.440,-4.649e-01,+1.000e+00,-1.832e+00
3.450,-4.649e-01,+1.000e+00,-1.832e+00
3.460,-4.594e-01,+1.000e+00,-1.817e+00
3.470,-4.565e-01,+1.000e+00,-1.810e+00
3.480,-4.535e-01,+1.000e+00,-1.803e+00
3.490,-4.535e-01,+1.000e+00,-1.803e+00
3.500,-4.471e-01,+1.000e+00,-1.789e+00
3.510,-4.437e-01,+1.000e+00,-1.782e+00
3.520,-4.367e-01,+1.000e+00,-1.768e+00
3.530,-4.367e-01,+1.000e+00,-1.768e+00
3.540,-4.292e-01,+1.000e+00,-1.754e+00
3.550,-4.292e-01,+1.000e+00,-1.754e+00
3.560,-4.213e-01,+1.000e+00,-1.741e+00
3.570,-4.213e-01,+1.000e+00,-1.741e+00
3.580,-4.130e-01,+1.000e+00,-1.728e+00
3.590,-4.130e-01,+1.000e+00,-1.728e+00
3.600,-4.042e-01,+1.000e+00,-1.715e+00
3.610,-4.005e-01,+1.000e+00,-1.717e+00
3.620,-3.997e-01,+1.000e+00,-1.709e+00
3.630,-3.959e-01,+1.000e+00,-1.711e+00
3.640,-3.951e-01,+1.000e+00,-1.703e+00
3.650,-3.856e-01,+1.000e+00,-1.690e+00
3.660,-3.773e-01,+1.000e+00,-1.695e+00
3.670,-3.757e-01,+1.000e+00,-1.678e+00
3.680,-3.715e-01,+1.000e+00,-1.681e+00
3.690,-3.706e-01,+1.000e+00,-1.672e+00
3.700,-3.602e-01,+1.000e+00,-1.661e+00
3.710,-3.548e-01,+1.000e+00,-1.655e+00
3.720,-3.438e-01,+1.000e+00,-1.644e+00
3.730,-3.438e-01,+1.000e+00,-1.644e+00
3.740,-3.325e-01,+1.000e+00,-1.634e+00
3.750,-3.325e-01,+1.000e+00,-1.634e+00
3.760,-3.209e-01,+1.000e+00,-1.623e+00
3.770,-3.209e-01,+1.000e+00,-1.623e+00
3.780,-3.209e-01,+1.000e+00,-1.623e+00
3.790,-3.089e-01,+1.000e+00,-1.614e+00
3.800,-3.028e-01,+1.000e+00,-1.609e+00
3.810,-2.967e-01,+1.000e+00,-1.604e+00
3.820,-2.967e-01,+1.000e+00,-1.604e+00
3.830,-2.841e-01,+1.000e+00,-1.595e+00
3.840,-2.713e-01,+1.000e+00,-1.586e+00
3.850,-2.647e-01,+1.000e+00,-1.582e+00
3.860,-2.582e-01,+1.000e+00,-1.578e+00
3.870,-2.515e-01,+1.000e+00,-1.574e+00
3.880,-2.515e-01,+1.000e+00,-1.574e+00
3.890,-2.391e-01,+1.000e+00,-1.579e+00
3.900,-2.380e-01,+1.000e+00,-1.566e+00
3.910,-2.317e-01,+1.000e+00,-1.569e+00
3.920,-2.174e-01,+1.000e+00,-1.555e+00
3.930,-2.104e-01,+1.000e+00,-1.552e+00
3.940,-2.104e-01,+1.000e+00,-1.552e+00
3.950,-1.962e-01,+1.000e+00,-1.546e+00
3.960,-1.962e-01,+1.000e+00,-1.546e+00
3.970,-1.819e-01,+1.000e+00,-1.540e+00
3.980,-1.819e-01,+1.000e+00,-1.540e+00
3.990,-1.673e-01,+1.000e+00,-1.534e+00
4.000,-1.600e-01,+1.000e+00,-1.532e+00
4.010,-1.600e-01,+1.000e+00,-1.532e+00
4.020,-1.452e-01,+1.000e+00,-1.527e+00
4.030,-1.452e-01,+1.000e+00,-1.527e+00
4.040,-1.303e-01,+1.000e+00,-1.522e+00
4.050,-1.303e-01,+1.000e+00,-1.522e+00
4.060,-1.153e-01,+1.000e+00,-1.519e+00
4.070,-1.153e-01,+1.000e+00,-1.519e+00
4.080,-1.001e-01,+1.000e+00,-1.515e+00
4.090,-1.001e-01,+1.000e+00,-1.515e+00
4.100,-8.483e-02,+1.000e+00,-1.512e+00
4.110,-8.483e-02,+1.000e+00,-1.512e+00
4.120,-6.885e-02,+1.000e+00,-1.515e+00
4.130,-6.947e-02,+1.000e+00,-1.510e+00
4.140,-6.947e-02,+1.000e+00,-1.510e+00
4.150,-6.947e-02,+1.000e+00,-1.510e+00
4.160,-6.947e-02,+1.000e+00,-1.510e+00
0.140,+2.276e-02,+1.000e+00,-1.904e+00
0.150,+2.175e-03,+1.000e+00,-1.864e+00
0.160,+6.821e-03,+1.000e+00,-1.794e+00
0.170,+6.821e-03,+1.000e+00,-1.794e+00
0.180,+1.350e-02,+1.000e+00,-1.739e+00
0.190,+1.749e-02,+1.000e+00,-1.715e+00
0.200,+2.657e-02,+1.000e+00,-1.675e+00
0.210,+3.159e-02,+1.000e+00,-1.658e+00
0.220,+3.159e-02,+1.000e+00,-1.658e+00
0.230,+4.243e-02,+1.000e+00,-1.629e+00
0.240,+4.243e-02,+1.000e+00,-1.629e+00
0.250,+5.418e-02,+1.000e+00,-1.607e+00
0.260,+5.418e-02,+1.000e+00,-1.607e+00
0.270,+6.663e-02,+1.000e+00,-1.589e+00
0.280,+7.308e-02,+1.000e+00,-1.582e+00
0.290,+7.965e-02,+1.000e+00,-1.576e+00
0.300,+7.965e-02,+1.000e+00,-1.576e+00
0.310,+9.309e-02,+1.000e+00,-1.566e+00
0.320,+9.309e-02,+1.000e+00,-1.566e+00
0.330,+1.068e-01,+1.000e+00,-1.559e+00
0.340,+1.068e-01,+1.000e+00,-1.559e+00
0.350,+1.208e-01,+1.000e+00,-1.554e+00
0.360,+1.208e-01,+1.000e+00,-1.554e+00
0.370,+1.349e-01,+1.000e+00,-1.551e+00
0.380,+1.420e-01,+1.000e+00,-1.550e+00
0.390,+1.491e-01,+1.000e+00,-1.550e+00
0.400,+1.491e-01,+1.000e+00,-1.550e+00
0.410,+1.491e-01,+1.000e+00,-1.550e+00
0.420,+1.633e-01,+1.000e+00,-1.550e+00
0.430,+1.688e-01,+1.000e+00,-1.549e+00
0.440,+1.845e-01,+1.000e+00,-1.554e+00
0.450,+1.845e-01,+1.000e+00,-1.554e+00
0.460,+1.915e-01,+1.000e+00,-1.555e+00
0.470,+1.985e-01,+1.000e+00,-1.557e+00
0.480,+2.055e-01,+1.000e+00,-1.559e+00
0.490,+2.055e-01,+1.000e+00,-1.559e+00
0.500,+2.193e-01,+1.000e+00,-1.564e+00
0.510,+2.262e-01,+1.000e+00,-1.566e+00
0.520,+2.330e-01,+1.000e+00,-1.569e+00
0.530,+2.330e-01,+1.000e+00,-1.569e+00
0.540,+2.464e-01,+1.000e+00,-1.576e+00
0.550,+2.531e-01,+1.000e+00,-1.579e+00
0.560,+2.662e-01,+1.000e+00,-1.586e+00
0.570,+2.662e-01,+1.000e+00,-1.586e+00
0.580,+2.791e-01,+1.000e+00,-1.594e+00
0.590,+2.791e-01,+1.000e+00,-1.594e+00
0.600,+2.917e-01,+1.000e+00,-1.602e+00
0.610,+2.917e-01,+1.000e+00,-1.602e+00
0.620,+3.041e-01,+1.000e+00,-1.611e+00
0.630,+3.041e-01,+1.000e+00,-1.611e+00
0.640,+3.041e-01,+1.000e+00,-1.611e+00
0.650,+3.161e-01,+1.000e+00,-1.621e+00
0.660,+3.279e-01,+1.000e+00,-1.630e+00
0.670,+3.279e-01,+1.000e+00,-1.630e+00
0.680,+3.393e-01,+1.000e+00,-1.641e+00
0.690,+3.393e-01,+1.000e+00,-1.641e+00
0.700,+3.504e-01,+1.000e+00,-1.651e+00
0.710,+3.504e-01,+1.000e+00,-1.651e+00
0.720,+3.612e-01,+1.000e+00,-1.662e+00
0.730,+3.612e-01,+1.000e+00,-1.662e+00
0.740,+3.716e-01,+1.000e+00,-1.674e+00
0.750,+3.702e-01,+1.000e+00,-1.674e+00
0.760,+3.767e-01,+1.000e+00,-1.680e+00
0.770,+3.751e-01,+1.000e+00,-1.680e+00
0.780,+3.913e-01,+1.000e+00,-1.697e+00
0.790,+3.893e-01,+1.000e+00,-1.699e+00
0.800,+3.960e-01,+1.000e+00,-1.704e+00
0.810,+3.938e-01,+1.000e+00,-1.705e+00
0.820,+4.095e-01,+1.000e+00,-1.723e+00
0.830,+4.095e-01,+1.000e+00,-1.723e+00
0.840,+4.138e-01,+1.000e+00,-1.729e+00
0.850,+4.110e-01,+1.000e+00,-1.731e+00
0.860,+4.260e-01,+1.000e+00,-1.749e+00
0.870,+4.260e-01,+1.000e+00,-1.749e+00
0.880,+4.299e-01,+1.000e+00,-1.755e+00
0.890,+4.337e-01,+1.000e+00,-1.762e+00
0.900,+4.374e-01,+1.000e+00,-1.769e+00
0.910,+4.444e-01,+1.000e+00,-1.783e+00
0.920,+4.405e-01,+1.000e+00,-1.785e+00
0.930,+4.477e-01,+1.000e+00,-1.790e+00
0.940,+4.437e-01,+1.000e+00,-1.792e+00
0.950,+4.510e-01,+1.000e+00,-1.797e+00
0.960,+4.571e-01,+1.000e+00,-1.811e+00
0.970,+4.571e-01,+1.000e+00,-1.811e+00
0.980,+4.628e-01,+1.000e+00,-1.826e+00
0.990,+4.581e-01,+1.000e+00,-1.828e+00
1.000,+4.654e-01,+1.000e+00,-1.833e+00
1.010,+4.704e-01,+1.000e+00,-1.848e+00
1.020,+4.704e-01,+1.000e+00,-1.848e+00
1.030,+4.750e-01,+1.000e+00,-1.863e+00
1.040,+4.697e-01,+1.000e+00,-1.865e+00
1.050,+4.809e-01,+1.000e+00,-1.885e+00
1.060,+4.752e-01,+1.000e+00,-1.888e+00
1.070,+4.826e-01,+1.000e+00,-1.893e+00
1.080,+4.768e-01,+1.000e+00,-1.896e+00
1.090,+4.842e-01,+1.000e+00,-1.900e+00
1.100,+4.871e-01,+1.000e+00,-1.915e+00
1.110,+4.871e-01,+1.000e+00,-1.915e+00
1.120,+4.895e-01,+1.000e+00,-1.931e+00
1.130,+4.832e-01,+1.000e+00,-1.934e+00
1.140,+4.922e-01,+1.000e+00,-1.954e+00
1.150,+4.922e-01,+1.000e+00,-1.954e+00
1.160,+4.929e-01,+1.000e+00,-1.962e+00
1.170,+4.934e-01,+1.000e+00,-1.969e+00
1.180,+4.795e-01,+1.000e+00,-1.976e+00
1.190,+4.941e-01,+1.000e+00,-1.985e+00
1.200,+4.870e-01,+1.000e+00,-1.989e+00
1.210,+4.943e-01,+1.000e+00,-2.008e+00
1.220,+4.941e-01,+1.000e+00,-2.016e+00
1.230,+4.865e-01,+1.000e+00,-2.020e+00
1.240,+4.937e-01,+1.000e+00,-2.024e+00
1.250,+4.861e-01,+1.000e+00,-2.027e+00
1.260,+4.933e-01,+1.000e+00,-2.032e+00
1.270,+4.921e-01,+1.000e+00,-2.047e+00
1.280,+4.762e-01,+1.000e+00,-2.054e+00
1.290,+4.903e-01,+1.000e+00,-2.062e+00
1.300,+4.822e-01,+1.000e+00,-2.066e+00
1.310,+4.868e-01,+1.000e+00,-2.086e+00
1.320,+4.868e-01,+1.000e+00,-2.086e+00
1.330,+4.854e-01,+1.000e+00,-2.093e+00
1.340,+4.839e-01,+1.000e+00,-2.101e+00
1.350,+4.822e-01,+1.000e+00,-2.108e+00
1.360,+4.822e-01,+1.000e+00,-2.108e+00
1.370,+4.786e-01,+1.000e+00,-2.123e+00
1.380,+4.611e-01,+1.000e+00,-2.131e+00
1.390,+4.745e-01,+1.000e+00,-2.138e+00
1.400,+4.656e-01,+1.000e+00,-2.142e+00
1.410,+4.674e-01,+1.000e+00,-2.161e+00
1.420,+4.674e-01,+1.000e+00,-2.161e+00
1.430,+4.648e-01,+1.000e+00,-2.168e+00
1.440,+4.557e-01,+1.000e+00,-2.172e+00
1.450,+4.564e-01,+1.000e+00,-2.190e+00
1.460,+4.534e-01,+1.000e+00,-2.197e+00
1.470,+4.502e-01,+1.000e+00,-2.204e+00
1.480,+4.470e-01,+1.000e+00,-2.211e+00
1.490,+4.470e-01,+1.000e+00,-2.211e+00
1.500,+4.401e-01,+1.000e+00,-2.225e+00
1.510,+4.401e-01,+1.000e+00,-2.225e+00
1.520,+4.328e-01,+1.000e+00,-2.239e+00
1.530,+4.328e-01,+1.000e+00,-2.239e+00
1.540,+4.251e-01,+1.000e+00,-2.252e+00
